,City,date,mean,std,Cluster,Cluster_Label
70,Boston_MA,2020-03-12,183.69565217391303,66.43413332878096,2,Kapali
71,Boston_MA,2020-03-13,105.30434782608695,90.7826749503794,2,Kapali
72,Boston_MA,2020-03-14,405.9583333333333,254.87106359485188,0,Gunesli
73,Boston_MA,2020-03-15,477.125,266.1925279877739,1,Kaotik
74,Boston_MA,2020-03-16,458.75,271.06043766947107,1,Kaotik
75,Boston_MA,2020-03-17,88.70833333333333,50.07948392450673,2,Kapali
76,Boston_MA,2020-03-18,467.4166666666667,272.3178955410093,1,Kaotik
77,Boston_MA,2020-03-19,80.29166666666667,47.017553767915665,2,Kapali
78,Boston_MA,2020-03-20,147.91666666666666,109.23007893857594,2,Kapali
79,Boston_MA,2020-03-21,467.0,285.4438191887214,1,Kaotik
80,Boston_MA,2020-03-22,519.5833333333334,275.0659868130723,1,Kaotik
81,Boston_MA,2020-03-23,149.25,131.31583235119427,2,Kapali
82,Boston_MA,2020-03-24,318.8,185.7801119603495,0,Gunesli
83,Boston_MA,2020-03-25,166.36,98.3615270316601,2,Kapali
84,Boston_MA,2020-03-26,493.12,283.1279628248212,1,Kaotik
85,Boston_MA,2020-03-27,501.88,294.27401063181463,1,Kaotik
86,Boston_MA,2020-03-28,279.32,194.77823287010278,0,Gunesli
87,Boston_MA,2020-03-29,32.04,17.980266961310672,2,Kapali
88,Boston_MA,2020-03-30,111.68,60.8801554969543,2,Kapali
89,Boston_MA,2020-03-31,444.96153846153845,269.41499301549356,1,Kaotik
90,Boston_MA,2020-04-01,239.42307692307693,148.8691164955104,0,Gunesli
91,Boston_MA,2020-04-02,152.84615384615384,116.47581459090718,2,Kapali
92,Boston_MA,2020-04-03,68.8076923076923,42.22797104362863,2,Kapali
93,Boston_MA,2020-04-04,367.96153846153845,288.51169553683343,0,Gunesli
94,Boston_MA,2020-04-05,257.03846153846155,165.24490449492978,0,Gunesli
95,Boston_MA,2020-04-06,526.8846153846154,301.94003734822275,1,Kaotik
96,Boston_MA,2020-04-07,470.11538461538464,294.2891539860858,1,Kaotik
97,Boston_MA,2020-04-08,237.15384615384616,181.29174108219985,0,Gunesli
98,Boston_MA,2020-04-09,60.11538461538461,35.75508570603843,2,Kapali
99,Boston_MA,2020-04-10,304.84615384615387,213.11756235612162,0,Gunesli
100,Boston_MA,2020-04-11,483.1923076923077,269.83461886581847,1,Kaotik
101,Boston_MA,2020-04-12,460.11538461538464,261.53062182820224,1,Kaotik
102,Boston_MA,2020-04-13,55.0,44.78749825565166,2,Kapali
103,Boston_MA,2020-04-14,458.34615384615387,258.498269596946,1,Kaotik
104,Boston_MA,2020-04-15,347.38461538461536,250.76747427416925,0,Gunesli
105,Boston_MA,2020-04-16,351.7692307692308,200.22273750846733,0,Gunesli
106,Boston_MA,2020-04-17,507.38461538461536,300.85160154775,1,Kaotik
107,Boston_MA,2020-04-18,94.0,62.52076578102794,2,Kapali
108,Boston_MA,2020-04-19,529.5555555555555,313.9420982054509,1,Kaotik
109,Boston_MA,2020-04-20,275.60714285714283,164.26318973721868,0,Gunesli
110,Boston_MA,2020-04-21,282.2142857142857,223.3093448381941,0,Gunesli
111,Boston_MA,2020-04-22,372.5,202.38897276357795,0,Gunesli
112,Boston_MA,2020-04-23,523.2142857142857,336.5206897104168,1,Kaotik
113,Boston_MA,2020-04-24,111.28571428571429,63.06719352778351,2,Kapali
114,Boston_MA,2020-04-25,443.5,319.7484543732371,1,Kaotik
115,Boston_MA,2020-04-26,109.75,78.40664418180292,2,Kapali
116,Boston_MA,2020-04-27,95.46428571428571,50.601187325300565,2,Kapali
117,Boston_MA,2020-04-28,351.60714285714283,207.49196134106984,0,Gunesli
118,Boston_MA,2020-04-29,489.5,341.9828347435866,1,Kaotik
119,Boston_MA,2020-04-30,116.53571428571429,89.26343954952465,2,Kapali
120,Boston_MA,2020-05-01,170.39285714285714,134.9019779350683,2,Kapali
121,Boston_MA,2020-05-02,553.6071428571429,326.6435750665779,1,Kaotik
122,Boston_MA,2020-05-03,494.2142857142857,298.06329891271446,1,Kaotik
123,Boston_MA,2020-05-04,381.5,315.1445876278238,1,Kaotik
124,Boston_MA,2020-05-05,576.1428571428571,322.4717862233112,1,Kaotik
125,Boston_MA,2020-05-06,420.5357142857143,289.31572938546094,1,Kaotik
126,Boston_MA,2020-05-07,473.4642857142857,252.65310461152313,1,Kaotik
127,Boston_MA,2020-05-08,346.0357142857143,267.40501700920476,0,Gunesli
128,Boston_MA,2020-05-09,339.7857142857143,265.476560609038,0,Gunesli
129,Boston_MA,2020-05-10,467.0689655172414,275.68420482170785,1,Kaotik
130,Boston_MA,2020-05-11,324.6551724137931,250.08216876259874,0,Gunesli
131,Boston_MA,2020-05-12,424.48275862068965,234.80746226424614,0,Gunesli
132,Boston_MA,2020-05-13,580.2068965517242,329.7784298705447,1,Kaotik
133,Boston_MA,2020-05-14,576.1379310344828,331.99728098477067,1,Kaotik
134,Boston_MA,2020-05-15,443.86206896551727,303.692481225185,1,Kaotik
135,Boston_MA,2020-05-16,450.7586206896552,257.9796026228782,1,Kaotik
136,Boston_MA,2020-05-17,292.9,204.6690094964938,0,Gunesli
137,Boston_MA,2020-05-18,236.23333333333332,178.4393422162689,0,Gunesli
138,Boston_MA,2020-05-19,562.1333333333333,337.02447811779894,1,Kaotik
139,Boston_MA,2020-05-20,572.1666666666666,342.6196326010496,1,Kaotik
140,Boston_MA,2020-05-21,567.2666666666667,339.02801565991393,1,Kaotik
141,Boston_MA,2020-05-22,556.7333333333333,332.4295033727356,1,Kaotik
142,Boston_MA,2020-05-23,314.3,175.0761706150822,0,Gunesli
143,Boston_MA,2020-05-24,567.0,332.9347041709219,1,Kaotik
144,Boston_MA,2020-05-25,252.2,171.5900085508558,0,Gunesli
145,Boston_MA,2020-05-26,530.4333333333333,328.49696196919155,1,Kaotik
146,Boston_MA,2020-05-27,552.0333333333333,329.03856637318296,1,Kaotik
147,Boston_MA,2020-05-28,261.93333333333334,151.22441267370075,0,Gunesli
148,Boston_MA,2020-05-29,307.3333333333333,179.9558055579841,0,Gunesli
149,Boston_MA,2020-05-30,480.53333333333336,297.3011631480701,1,Kaotik
150,Boston_MA,2020-05-31,572.4,340.49260460853395,1,Kaotik
151,Boston_MA,2020-06-01,481.6333333333333,296.8628480876524,1,Kaotik
152,Boston_MA,2020-06-02,448.46666666666664,322.3901826747482,1,Kaotik
153,Boston_MA,2020-06-03,381.96666666666664,234.79389102863772,0,Gunesli
154,Boston_MA,2020-06-04,506.53333333333336,334.9380522582866,1,Kaotik
155,Boston_MA,2020-06-05,307.6,212.6143667900108,0,Gunesli
156,Boston_MA,2020-06-06,391.6333333333333,350.2779667963552,1,Kaotik
157,Boston_MA,2020-06-07,180.43333333333334,109.09492334132956,2,Kapali
158,Boston_MA,2020-06-08,567.8666666666667,320.53691307504374,1,Kaotik
159,Boston_MA,2020-06-09,316.0,271.12295213134166,0,Gunesli
160,Boston_MA,2020-06-10,483.3666666666667,319.99854345932886,1,Kaotik
161,Boston_MA,2020-06-11,157.76666666666668,133.68173303457147,2,Kapali
162,Boston_MA,2020-06-12,525.3666666666667,315.36978659797234,1,Kaotik
163,Boston_MA,2020-06-13,561.7333333333333,332.6308851371538,1,Kaotik
164,Boston_MA,2020-06-14,559.7666666666667,322.4250443054979,1,Kaotik
165,Boston_MA,2020-06-15,533.1333333333333,317.14390656492895,1,Kaotik
166,Boston_MA,2020-06-16,592.4333333333333,332.8628881369183,1,Kaotik
167,Boston_MA,2020-06-17,593.1333333333333,333.2337621398604,1,Kaotik
168,Boston_MA,2020-06-18,549.1333333333333,319.6188175088368,1,Kaotik
169,Boston_MA,2020-06-19,548.8333333333334,316.9737379889896,1,Kaotik
170,Boston_MA,2020-06-20,525.9666666666667,305.3631510562277,1,Kaotik
171,Boston_MA,2020-06-21,467.43333333333334,322.6850373558299,1,Kaotik
172,Boston_MA,2020-06-22,438.3333333333333,293.75856064806516,1,Kaotik
173,Boston_MA,2020-06-23,532.5666666666667,296.1715117424633,1,Kaotik
174,Boston_MA,2020-06-24,333.93333333333334,214.30801766798555,0,Gunesli
175,Boston_MA,2020-06-25,493.8666666666667,277.16791043465446,1,Kaotik
176,Boston_MA,2020-06-26,477.5,280.17319151085695,1,Kaotik
177,Boston_MA,2020-06-27,250.7,216.3388386384846,0,Gunesli
178,Boston_MA,2020-06-28,287.53333333333336,301.28285865535105,0,Gunesli
179,Boston_MA,2020-06-29,139.03333333333333,91.99680779069544,2,Kapali
180,Boston_MA,2020-06-30,194.36666666666667,120.48421940833906,2,Kapali
181,Boston_MA,2020-07-01,285.9,271.9163601119869,0,Gunesli
182,Boston_MA,2020-07-02,545.4666666666667,316.3753481539613,1,Kaotik
183,Boston_MA,2020-07-03,161.73333333333332,94.22970222604545,2,Kapali
184,Boston_MA,2020-07-04,497.1,337.53664935110737,1,Kaotik
185,Boston_MA,2020-07-05,431.4,330.3701789998816,1,Kaotik
186,Boston_MA,2020-07-06,428.96666666666664,333.98869311166334,1,Kaotik
187,Boston_MA,2020-07-07,475.56666666666666,306.52835649142366,1,Kaotik
188,Boston_MA,2020-07-08,346.1333333333333,234.1244486833111,0,Gunesli
189,Boston_MA,2020-07-09,489.0,274.3580595273013,1,Kaotik
190,Boston_MA,2020-07-10,368.9,245.54518511067266,0,Gunesli
191,Boston_MA,2020-07-11,513.4666666666667,302.59575097107216,1,Kaotik
192,Boston_MA,2020-07-12,490.26666666666665,275.52794880866924,1,Kaotik
193,Boston_MA,2020-07-13,299.03333333333336,230.78090570231672,0,Gunesli
194,Boston_MA,2020-07-14,326.0,263.8595498915389,0,Gunesli
195,Boston_MA,2020-07-15,412.73333333333335,294.25369459296377,1,Kaotik
196,Boston_MA,2020-07-16,526.5,323.8415693961562,1,Kaotik
197,Boston_MA,2020-07-17,140.3,82.83225675194834,2,Kapali
198,Boston_MA,2020-07-18,537.4,317.74112212563097,1,Kaotik
199,Boston_MA,2020-07-19,522.7,326.26603805208856,1,Kaotik
200,Boston_MA,2020-07-20,360.93333333333334,263.574884122577,0,Gunesli
201,Boston_MA,2020-07-21,475.8,272.4646639537837,1,Kaotik
202,Boston_MA,2020-07-22,295.2,264.4046533056012,0,Gunesli
203,Boston_MA,2020-07-23,294.7241379310345,265.7697575711143,0,Gunesli
204,Boston_MA,2020-07-24,396.3448275862069,252.17897214111207,0,Gunesli
205,Boston_MA,2020-07-25,456.58620689655174,243.72708936158483,1,Kaotik
206,Boston_MA,2020-07-26,501.58620689655174,304.4665730234929,1,Kaotik
207,Boston_MA,2020-07-27,515.1034482758621,302.7527686351624,1,Kaotik
208,Boston_MA,2020-07-28,436.0344827586207,296.6437838262562,1,Kaotik
209,Boston_MA,2020-07-29,437.17241379310343,276.38715973967663,1,Kaotik
210,Boston_MA,2020-07-30,323.9655172413793,259.3663270851013,0,Gunesli
211,Boston_MA,2020-07-31,463.0,325.70209876949997,1,Kaotik
212,Boston_MA,2020-08-01,534.0344827586207,312.7177507363721,1,Kaotik
213,Boston_MA,2020-08-02,327.44827586206895,223.4188229387796,0,Gunesli
214,Boston_MA,2020-08-03,523.7142857142857,304.79463117936837,1,Kaotik
215,Boston_MA,2020-08-04,197.5,129.9260473414695,2,Kapali
216,Boston_MA,2020-08-05,475.10714285714283,258.1617837979832,1,Kaotik
217,Boston_MA,2020-08-06,451.39285714285717,234.6362573866692,0,Gunesli
218,Boston_MA,2020-08-07,288.5357142857143,213.11281695694126,0,Gunesli
219,Boston_MA,2020-08-08,433.5357142857143,305.39888696380365,1,Kaotik
220,Boston_MA,2020-08-09,425.57142857142856,276.8202289455002,1,Kaotik
221,Boston_MA,2020-08-10,485.35714285714283,274.5249383916547,1,Kaotik
222,Boston_MA,2020-08-11,446.85714285714283,237.18811323125166,0,Gunesli
223,Boston_MA,2020-08-12,419.07142857142856,261.8182757635714,0,Gunesli
224,Boston_MA,2020-08-13,403.2142857142857,269.76112301824276,0,Gunesli
225,Boston_MA,2020-08-14,427.64285714285717,261.4729239272968,1,Kaotik
226,Boston_MA,2020-08-15,122.75,71.93187363362952,2,Kapali
227,Boston_MA,2020-08-16,117.21428571428571,89.63603654568315,2,Kapali
228,Boston_MA,2020-08-17,379.7142857142857,240.44123901275634,0,Gunesli
229,Boston_MA,2020-08-18,485.35714285714283,303.3799981548277,1,Kaotik
230,Boston_MA,2020-08-19,324.85714285714283,231.95333411345743,0,Gunesli
231,Boston_MA,2020-08-20,519.0357142857143,309.22884755263397,1,Kaotik
232,Boston_MA,2020-08-21,485.75,296.5577359313709,1,Kaotik
233,Boston_MA,2020-08-22,410.3703703703704,240.4289673044584,0,Gunesli
234,Boston_MA,2020-08-23,441.1111111111111,308.7660719371337,1,Kaotik
235,Boston_MA,2020-08-24,468.1923076923077,276.88178260488996,1,Kaotik
236,Boston_MA,2020-08-25,394.5,236.48547524108116,0,Gunesli
237,Boston_MA,2020-08-26,513.1538461538462,282.61757798236005,1,Kaotik
238,Boston_MA,2020-08-27,104.84615384615384,64.06664798953808,2,Kapali
239,Boston_MA,2020-08-28,382.84615384615387,212.8525672492944,0,Gunesli
240,Boston_MA,2020-08-29,131.8846153846154,71.21310380713759,2,Kapali
241,Boston_MA,2020-08-30,497.46153846153845,263.54646357243814,1,Kaotik
242,Boston_MA,2020-08-31,407.88461538461536,241.61743760301354,0,Gunesli
243,Boston_MA,2020-09-01,430.65384615384613,228.9796396726473,0,Gunesli
244,Boston_MA,2020-09-02,83.26923076923077,50.76420604505319,2,Kapali
245,Boston_MA,2020-09-03,160.80769230769232,123.19481132929884,2,Kapali
246,Boston_MA,2020-09-04,482.34615384615387,273.21756053485177,1,Kaotik
247,Boston_MA,2020-09-05,503.1923076923077,287.4614435684576,1,Kaotik
248,Boston_MA,2020-09-06,350.34615384615387,244.19286513863463,0,Gunesli
249,Boston_MA,2020-09-07,471.38461538461536,284.0464859030052,1,Kaotik
250,Boston_MA,2020-09-08,445.7692307692308,258.27463022020686,1,Kaotik
251,Boston_MA,2020-09-09,337.8076923076923,212.8607092407181,0,Gunesli
252,Boston_MA,2020-09-10,195.69230769230768,149.0508018712464,2,Kapali
253,Boston_MA,2020-09-11,207.32,142.03248454725656,2,Kapali
254,Boston_MA,2020-09-12,490.92,278.59871380416195,1,Kaotik
255,Boston_MA,2020-09-13,453.28,254.3741535612453,1,Kaotik
256,Boston_MA,2020-09-14,425.6,262.9217247268345,1,Kaotik
257,Boston_MA,2020-09-15,447.36,256.93463500794644,1,Kaotik
258,Boston_MA,2020-09-16,415.76,250.9668437596223,0,Gunesli
259,Boston_MA,2020-09-17,349.6,226.3975117648896,0,Gunesli
260,Boston_MA,2020-09-18,251.64,157.46266224092616,0,Gunesli
261,Boston_MA,2020-09-19,498.625,263.6979188224745,1,Kaotik
262,Boston_MA,2020-09-20,448.2916666666667,225.61037579567716,0,Gunesli
263,Boston_MA,2020-09-21,472.8333333333333,257.0377516963246,1,Kaotik
264,Boston_MA,2020-09-22,279.125,174.18538662311337,0,Gunesli
265,Boston_MA,2020-09-23,430.7916666666667,249.82550069418747,0,Gunesli
266,Boston_MA,2020-09-24,316.25,204.66435937895974,0,Gunesli
267,Boston_MA,2020-09-25,420.6666666666667,242.0660468022989,0,Gunesli
268,Boston_MA,2020-09-26,407.1666666666667,258.4839859923488,0,Gunesli
269,Boston_MA,2020-09-27,210.66666666666666,141.44676880649166,2,Kapali
270,Boston_MA,2020-09-28,241.47826086956522,156.48696418703477,0,Gunesli
271,Boston_MA,2020-09-29,294.30434782608694,184.80737755408728,0,Gunesli
272,Boston_MA,2020-09-30,276.5652173913044,187.31981065133127,0,Gunesli
273,Boston_MA,2020-10-01,341.69565217391306,207.27856416440014,0,Gunesli
274,Boston_MA,2020-10-02,114.21739130434783,68.92944780500972,2,Kapali
275,Boston_MA,2020-10-03,392.39130434782606,221.65098263433617,0,Gunesli
276,Boston_MA,2020-10-04,405.4347826086956,222.08021198062582,0,Gunesli
277,Boston_MA,2020-10-05,209.7826086956522,151.29320014814675,2,Kapali
278,Boston_MA,2020-10-06,368.82608695652175,204.11219111377162,0,Gunesli
279,Boston_MA,2020-10-07,278.04347826086956,237.9773629916146,0,Gunesli
280,Boston_MA,2020-10-08,422.2173913043478,237.35568946237228,0,Gunesli
281,Boston_MA,2020-10-09,414.8695652173913,236.97800134723403,0,Gunesli
282,Boston_MA,2020-10-10,366.4782608695652,231.64566780973857,0,Gunesli
283,Boston_MA,2020-10-11,373.7826086956522,227.67759432258975,0,Gunesli
284,Boston_MA,2020-10-12,105.52173913043478,58.4308990216162,2,Kapali
285,Boston_MA,2020-10-13,54.52173913043478,35.26892730437915,2,Kapali
286,Boston_MA,2020-10-14,387.4347826086956,229.09422953864453,0,Gunesli
287,Boston_MA,2020-10-15,387.3181818181818,213.8449341091714,0,Gunesli
288,Boston_MA,2020-10-16,96.19047619047619,91.32010679342147,2,Kapali
289,Boston_MA,2020-10-17,350.85714285714283,249.09943510860992,0,Gunesli
290,Boston_MA,2020-10-18,331.0952380952381,160.4240956845027,0,Gunesli
291,Boston_MA,2020-10-19,328.3333333333333,157.84274875119647,0,Gunesli
292,Boston_MA,2020-10-20,187.61904761904762,120.88443911044806,2,Kapali
293,Boston_MA,2020-10-21,190.85714285714286,113.61526557390327,2,Kapali
294,Boston_MA,2020-10-22,347.14285714285717,195.58816061159882,0,Gunesli
295,Boston_MA,2020-10-23,311.23809523809524,191.50219444223214,0,Gunesli
296,Boston_MA,2020-10-24,194.42857142857142,122.26061157567119,2,Kapali
297,Boston_MA,2020-10-25,158.66666666666666,93.20371952520635,2,Kapali
298,Boston_MA,2020-10-26,59.523809523809526,38.08755577300681,2,Kapali
299,Boston_MA,2020-10-27,153.42857142857142,126.15528979340162,2,Kapali
300,Boston_MA,2020-10-28,60.38095238095238,30.916785393174674,2,Kapali
301,Boston_MA,2020-10-29,34.80952380952381,21.350922808204444,2,Kapali
302,Boston_MA,2020-10-30,41.095238095238095,19.380156763826143,2,Kapali
303,Boston_MA,2020-10-31,362.5238095238095,203.25516452174568,0,Gunesli
304,Boston_MA,2020-11-01,148.1904761904762,102.15215075935458,2,Kapali
305,Boston_MA,2020-11-02,215.8095238095238,105.83270715975239,2,Kapali
306,Boston_MA,2020-11-03,269.1904761904762,170.33543936821223,0,Gunesli
307,Boston_MA,2020-11-04,314.14285714285717,184.7003751253055,0,Gunesli
308,Boston_MA,2020-11-05,314.0952380952381,186.38559621438154,0,Gunesli
309,Boston_MA,2020-11-06,283.9,183.82855284776974,0,Gunesli
310,Boston_MA,2020-11-07,271.4,145.66269616010675,0,Gunesli
311,Boston_MA,2020-11-08,317.0,174.15963638963083,0,Gunesli
312,Boston_MA,2020-11-09,319.0,176.12226614366213,0,Gunesli
313,Boston_MA,2020-11-10,325.89473684210526,161.5349617254702,0,Gunesli
314,Boston_MA,2020-11-11,134.0,79.53615530059271,2,Kapali
315,Boston_MA,2020-11-12,27.210526315789473,10.320308712912833,2,Kapali
316,Boston_MA,2020-11-13,41.578947368421055,34.68159260323949,2,Kapali
317,Boston_MA,2020-11-14,172.3684210526316,118.89828076801885,2,Kapali
318,Boston_MA,2020-11-15,207.42105263157896,142.40408693786912,2,Kapali
319,Boston_MA,2020-11-16,262.10526315789474,150.2922688692647,0,Gunesli
320,Boston_MA,2020-11-17,232.05263157894737,146.4890870733344,2,Kapali
321,Boston_MA,2020-11-18,307.57894736842104,158.33484763818794,0,Gunesli
322,Boston_MA,2020-11-19,228.0,111.36576373972987,2,Kapali
323,Boston_MA,2020-11-20,213.78947368421052,137.209320604756,2,Kapali
324,Boston_MA,2020-11-21,220.68421052631578,137.73366111270246,2,Kapali
325,Boston_MA,2020-11-22,70.6842105263158,49.34915583154944,2,Kapali
326,Boston_MA,2020-11-23,20.31578947368421,15.00760041363837,2,Kapali
327,Boston_MA,2020-11-24,264.42105263157896,155.8215916394536,0,Gunesli
328,Boston_MA,2020-11-25,73.15789473684211,57.195826535678414,2,Kapali
329,Boston_MA,2020-11-26,44.89473684210526,37.02985992838468,2,Kapali
330,Boston_MA,2020-11-27,103.94736842105263,62.76187243525282,2,Kapali
331,Boston_MA,2020-11-28,154.6315789473684,107.13398181006589,2,Kapali
332,Boston_MA,2020-11-29,267.2105263157895,151.7265738635598,0,Gunesli
333,Boston_MA,2020-11-30,34.8421052631579,21.32359975315492,2,Kapali
334,Boston_MA,2020-12-01,106.52631578947368,69.10167100492228,2,Kapali
335,Boston_MA,2020-12-02,180.6315789473684,113.25056317069478,2,Kapali
336,Boston_MA,2020-12-03,252.05263157894737,145.91263508011704,0,Gunesli
337,Boston_MA,2020-12-04,189.10526315789474,122.59821221138138,2,Kapali
338,Boston_MA,2020-12-05,14.526315789473685,7.819977415800236,2,Kapali
339,Boston_MA,2020-12-06,234.22222222222223,152.9677226835993,0,Gunesli
340,Boston_MA,2020-12-07,236.38888888888889,140.1957198679084,2,Kapali
341,Boston_MA,2020-12-08,157.61111111111111,96.9755207977092,2,Kapali
342,Boston_MA,2020-12-09,168.11111111111111,108.89438428176439,2,Kapali
343,Boston_MA,2020-12-10,184.55555555555554,107.4069897069483,2,Kapali
344,Boston_MA,2020-12-11,201.11111111111111,106.77788319623723,2,Kapali
345,Boston_MA,2020-12-12,39.888888888888886,34.32695543273603,2,Kapali
346,Boston_MA,2020-12-13,166.61111111111111,118.5342536191364,2,Kapali
347,Boston_MA,2020-12-14,51.388888888888886,26.743089022353356,2,Kapali
348,Boston_MA,2020-12-15,257.77777777777777,136.82300956970803,2,Kapali
349,Boston_MA,2020-12-16,165.05555555555554,101.35637315475019,2,Kapali
350,Boston_MA,2020-12-17,59.111111111111114,47.05302251826735,2,Kapali
351,Boston_MA,2020-12-18,153.33333333333334,87.60472724284985,2,Kapali
352,Boston_MA,2020-12-19,254.88888888888889,149.63048167319263,0,Gunesli
353,Boston_MA,2020-12-20,92.5,59.71624077053667,2,Kapali
354,Boston_MA,2020-12-21,116.66666666666667,54.90312323699328,2,Kapali
355,Boston_MA,2020-12-22,242.83333333333334,139.5561240673654,2,Kapali
356,Boston_MA,2020-12-23,246.05555555555554,139.53809187805072,2,Kapali
357,Boston_MA,2020-12-24,149.88888888888889,106.71892102422683,2,Kapali
